Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Cali, Cavasa;2759
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Cartagena, Bazurto;2887
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Ipiales (Nari¤o), Ipiales somos todos;2082
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Medell¡n, Central Mayorista de Antioquia;2705
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2670
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Monter¡a, Mercado del Sur;2899
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja oca¤era;Bucaramanga, Centroabastos;2157
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Barranquilla, Barranquillita;3176
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Monter¡a, Mercado del Sur;2146
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Sincelejo, Nuevo Mercado;2862
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Valledupar, Mercabastos;2931
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Arauca (Arauca);3543
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Armenia, Mercar;1868
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Bucaramanga, Centroabastos;3424
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Cartago (Valle del Cauca);2744
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Florencia (Caquet );4217
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Ipiales (Nari¤o), Ipiales somos todos;3600
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;La Ceja (Antioquia);2967
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Manizales, Centro Galer¡as;3120
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Medell¡n, Central Mayorista de Antioquia;3376
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";3667
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Monter¡a, Mercado del Sur;1580
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, La 41;2398
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, Mercasa;2175
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Rionegro (Antioquia);2885
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Sincelejo, Nuevo Mercado;1443
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Sons¢n (Antioquia);2063
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;T£querres (Nari¤o);3571
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Villavicencio, CAV;3712
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Yopal (Casanare);3325
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Barranquilla, Barranquillita;5667
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Bogot , D.C., Corabastos;3913
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca);4262
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Cali, Cavasa;2680
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Cali, Santa Elena;2741
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Chiquinquir  (Boyac );3111
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Duitama (Boyac ), Mercaplaza;2222
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Ibagu‚, Plaza La 21;3498
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Neiva, Surabastos;3349
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;San Gil (Santander);4333
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Santa Marta (Magdalena);4105
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Socorro (Santander);4208
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tibasosa (Boyac ), Coomproriente;2755
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tulu  (Valle del Cauca);3301
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tunja, Complejo de Servicios del Sur;3138
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Valledupar, Mercabastos;3481
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Berl¡n;Barranquilla, Barranquillita;3531
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Berl¡n;Barranquilla, Granabastos;3307
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Berl¡n;Cartagena, Bazurto;4519
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Berl¡n;C£cuta, Cenabastos;3691
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Berl¡n;Pamplona (Norte de Santander);2031
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Berl¡n;Valledupar, Mercabastos;3442
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;La Uni¢n (Nari¤o);2469
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Palmira (Valle del Cauca);2498
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Pasto, El Potrerillo;2141
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Popay n, Plaza de mercado del barrio Bol¡var;3050
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Cavasa;3017
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Santa Elena;3090
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Palmira (Valle del Cauca);2743
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla puerro;Bogot , D.C., Corabastos;3014
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla puerro;C£cuta, Cenabastos;5770
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla puerro;Medell¡n, Central Mayorista de Antioquia;4014
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla puerro;Pamplona (Norte de Santander);4688
1/01/2023;VERDURAS Y HORTALIZAS;Ceboll¡n chino;Barranquilla, Barranquillita;8328
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Armenia, Mercar;964
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Armenia, Retiro;964
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Bogot , D.C., Corabastos;1780
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Bucaramanga, Centroabastos;1476
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Buenaventura (Valle del Cauca);1656
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Cali, Cavasa;1475
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Cali, Santa Elena;1349
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Cartagena, Bazurto;1333
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Cartago (Valle del Cauca);1652
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Chiquinquir  (Boyac );1540
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;C£cuta, Cenabastos;1749
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Duitama (Boyac ), Mercaplaza;1750
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Ibagu‚, Plaza La 21;1852
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Ipiales (Nari¤o), Ipiales somos todos;1463
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Manizales, Centro Galer¡as;1178
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Marinilla (Antioquia);1404
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Medell¡n, Central Mayorista de Antioquia;1924
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1894
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Monter¡a, Mercado del Sur;1368
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Neiva, Surabastos;1392
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Pamplona (Norte de Santander);1439
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Pasto, El Potrerillo;1358
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Pe¤ol (Antioquia);1328
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Popay n, Plaza de mercado del barrio Bol¡var;988
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;San Gil (Santander);2424
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;San Vicente (Antioquia);1470
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Santa Marta (Magdalena);2200
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Sincelejo, Nuevo Mercado;1375
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Socorro (Santander);2797
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Sons¢n (Antioquia);1125
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Tibasosa (Boyac ), Coomproriente;1846
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Tunja, Complejo de Servicios del Sur;1707
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Valledupar, Mercabastos;1627
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Villavicencio, CAV;2069
1/01/2023;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Yopal (Casanare);3103
1/01/2023;VERDURAS Y HORTALIZAS;Cidra;Bogot , D.C., Corabastos;847
1/01/2023;VERDURAS Y HORTALIZAS;Cidra;Medell¡n, Central Mayorista de Antioquia;954
1/01/2023;VERDURAS Y HORTALIZAS;Cidra;San Vicente (Antioquia);325
1/01/2023;VERDURAS Y HORTALIZAS;Cidra;Villavicencio, CAV;758
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Arauca (Arauca);10472
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Armenia, Mercar;2697
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Barranquilla, Barranquillita;9008
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Bogot , D.C., Corabastos;2562
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Bucaramanga, Centroabastos;5882
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca);4417
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Cali, Cavasa;2344
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Cali, Santa Elena;1965
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Cartagena, Bazurto;5226
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Cartago (Valle del Cauca);3718
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Chiquinquir  (Boyac );5298
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;C£cuta, Cenabastos;6889
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Duitama (Boyac ), Mercaplaza;4806
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Florencia (Caquet );4917
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Ibagu‚, Plaza La 21;3780
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Ipiales (Nari¤o), Ipiales somos todos;3300
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Manizales, Centro Galer¡as;6444
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Marinilla (Antioquia);1096
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Medell¡n, Central Mayorista de Antioquia;1718
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1785
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Monter¡a, Mercado del Sur;5167
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Neiva, Surabastos;6289
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Palmira (Valle del Cauca);1993
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Pamplona (Norte de Santander);2679
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Pasto, El Potrerillo;6955
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Pereira, La 41;2130
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Pereira, Mercasa;1978
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Popay n, Plaza de mercado del barrio Bol¡var;3063
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Rionegro (Antioquia);2223
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;San Gil (Santander);10000
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Sincelejo, Nuevo Mercado;3501
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Socorro (Santander);10000
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Tibasosa (Boyac ), Coomproriente;5797
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Tulu  (Valle del Cauca);6000
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Tunja, Complejo de Servicios del Sur;4531
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercabastos;4350
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercado Nuevo;4117
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Villavicencio, CAV;3404
1/01/2023;VERDURAS Y HORTALIZAS;Cilantro;Yopal (Casanare);8175
1/01/2023;VERDURAS Y HORTALIZAS;Coles;Barranquilla, Barranquillita;4472
1/01/2023;VERDURAS Y HORTALIZAS;Coles;Bogot , D.C., Corabastos;2226
1/01/2023;VERDURAS Y HORTALIZAS;Coles;Medell¡n, Central Mayorista de Antioquia;1634
1/01/2023;VERDURAS Y HORTALIZAS;Coles;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1376
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Armenia, Mercar;1917
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Barranquillita;7907
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Granabastos;7783
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Bogot , D.C., Corabastos;2020
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Bucaramanga, Centroabastos;6475
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Cali, Santa Elena;3030
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Cartagena, Bazurto;6806
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Cartago (Valle del Cauca);2483
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Chiquinquir  (Boyac );2275
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;C£cuta, Cenabastos;5618
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Duitama (Boyac ), Mercaplaza;2850
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Ipiales (Nari¤o), Ipiales somos todos;1877
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Manizales, Centro Galer¡as;3152
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Marinilla (Antioquia);1360
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Medell¡n, Central Mayorista de Antioquia;2210
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";3291
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Neiva, Surabastos;2296
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Palmira (Valle del Cauca);2910
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Pamplona (Norte de Santander);4063
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Pasto, El Potrerillo;1849
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Pereira, La 41;2784
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Pereira, Mercasa;2759
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Tibasosa (Boyac ), Coomproriente;2778
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Tunja, Complejo de Servicios del Sur;2813
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;T£querres (Nari¤o);2190
1/01/2023;VERDURAS Y HORTALIZAS;Coliflor;Villavicencio, CAV;2350
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Armenia, Mercar;3444
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Barranquillita;9600
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Granabastos;8563
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Bogot , D.C., Corabastos;2677
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Bucaramanga, Centroabastos;6469
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Cartagena, Bazurto;7167
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Chiquinquir  (Boyac );2872
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;C£cuta, Cenabastos;12314
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyac ), Mercaplaza;4375
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Ibagu‚, Plaza La 21;4624
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Ipiales (Nari¤o), Ipiales somos todos;1833
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Manizales, Centro Galer¡as;5500
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Medell¡n, Central Mayorista de Antioquia;1803
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2889
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Neiva, Surabastos;4633
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Pamplona (Norte de Santander);5000
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Pasto, El Potrerillo;3007
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Pereira, Mercasa;4544
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Tibasosa (Boyac ), Coomproriente;5164
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Tunja, Complejo de Servicios del Sur;5172
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Villavicencio, CAV;3600
1/01/2023;VERDURAS Y HORTALIZAS;Espinaca;Yopal (Casanare);5813
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde bolo;C£cuta, Cenabastos;4664
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde bolo;Pamplona (Norte de Santander);3096
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Bogot , D.C., Corabastos;4954
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Cali, Cavasa;3975
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Cali, Santa Elena;4237
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Chiquinquir  (Boyac );4212
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Duitama (Boyac ), Mercaplaza;3892
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;El Carmen de Viboral (Antioquia);4250
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;El Santuario (Antioquia);4412
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;La Ceja (Antioquia);4894
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;La Uni¢n (Nari¤o);3971
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Marinilla (Antioquia);4363
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Medell¡n, Central Mayorista de Antioquia;4309
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";4817
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Pasto, El Potrerillo;3254
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Pe¤ol (Antioquia);4169
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Popay n, Plaza de mercado del barrio Bol¡var;4131
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Rionegro (Antioquia);4670
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;San Vicente (Antioquia);4194
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Sons¢n (Antioquia);3519
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Tibasosa (Boyac ), Coomproriente;4113
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Tulu  (Valle del Cauca);4278
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Tunja, Complejo de Servicios del Sur;3747
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Villavicencio, CAV;4383
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Yopal (Casanare);4966
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Arauca (Arauca);4545
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Armenia, Mercar;5099
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Barranquilla, Barranquillita;9587
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Barranquilla, Granabastos;8025
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Bucaramanga, Centroabastos;3698
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Cartago (Valle del Cauca);5070
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Ibagu‚, Plaza La 21;3959
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;La Uni¢n (Nari¤o);3971
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Manizales, Centro Galer¡as;4967
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Monter¡a, Mercado del Sur;5614
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Neiva, Surabastos;4205
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Pereira, La 41;4639
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Pereira, Mercasa;4405
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;San Gil (Santander);4585
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Sincelejo, Nuevo Mercado;5369
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Socorro (Santander);4500
1/01/2023;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Tunja, Complejo de Servicios del Sur;2545
1/01/2023;VERDURAS Y HORTALIZAS;Haba verde;Bogot , D.C., Corabastos;1762
1/01/2023;VERDURAS Y HORTALIZAS;Haba verde;Chiquinquir  (Boyac );1590
1/01/2023;VERDURAS Y HORTALIZAS;Haba verde;Duitama (Boyac ), Mercaplaza;1492
1/01/2023;VERDURAS Y HORTALIZAS;Haba verde;Ipiales (Nari¤o), Ipiales somos todos;728
1/01/2023;VERDURAS Y HORTALIZAS;Haba verde;La Uni¢n (Nari¤o);1177
1/01/2023;VERDURAS Y HORTALIZAS;Haba verde;Pamplona (Norte de Santander);1456
1/01/2023;VERDURAS Y HORTALIZAS;Haba verde;Tibasosa (Boyac ), Coomproriente;1372
1/01/2023;VERDURAS Y HORTALIZAS;Haba verde;Tunja, Complejo de Servicios del Sur;1338
1/01/2023;VERDURAS Y HORTALIZAS;Haba verde;T£querres (Nari¤o);1246
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Arauca (Arauca);4389
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Armenia, Mercar;3649
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Barranquillita;3106
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Granabastos;3103
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Bogot , D.C., Corabastos;3520
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Bucaramanga, Centroabastos;2703
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);4742
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Cali, Cavasa;4173
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Cali, Santa Elena;4133
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Cartagena, Bazurto;3128
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Cartago (Valle del Cauca);4001
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Chiquinquir  (Boyac );3617
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;C£cuta, Cenabastos;2730
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Duitama (Boyac ), Mercaplaza;3750
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;El Santuario (Antioquia);2512
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Florencia (Caquet );3587
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Ibagu‚, Plaza La 21;3082
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;La Ceja (Antioquia);3242
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Manizales, Centro Galer¡as;3357
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Marinilla (Antioquia);2288
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Medell¡n, Central Mayorista de Antioquia;2731
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";3298
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Monter¡a, Mercado del Sur;3385
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Neiva, Surabastos;3413
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Palmira (Valle del Cauca);3931
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Pamplona (Norte de Santander);2475
1/01/2023;VERDURAS Y HORTALIZAS;Habichuela;Pasto, El Potrerillo;4392
