Fecha;Grupo;Producto;Fuente;Precio_por_kilogramo
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Cali, Cavasa;2699
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Ipiales (Nariño), Ipiales somos todos;2219
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Medellín, Central Mayorista de Antioquia;2789
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Montería, Mercado del Sur;2589
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla cabezona roja ocañera;Cúcuta, Cenabastos;2877
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Barranquilla, Barranquillita;2839
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Barranquilla, Granabastos;2732
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Cartagena, Bazurto;2782
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Montería, Mercado del Sur;2367
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Sincelejo, Nuevo Mercado;2691
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Valledupar, Mercabastos;2930
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Arauca (Arauca);2169
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Armenia, Mercar;2446
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Bucaramanga, Centroabastos;1668
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Cartago (Valle del Cauca);2083
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Florencia (Caquetá);2008
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Ipiales (Nariño), Ipiales somos todos;2097
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;La Ceja (Antioquia);1807
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Manizales, Centro Galerías;1984
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Medellín, Central Mayorista de Antioquia;1968
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;"Medellín, Plaza Minorista ""José María Villa""";2276
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Montería, Mercado del Sur;3136
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, La 41;1768
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, Mercasa;1560
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Rionegro (Antioquia);1652
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Santa Marta (Magdalena);1914
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Sincelejo, Nuevo Mercado;1529
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Sonsón (Antioquia);978
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Túquerres (Nariño);2140
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Ubaté (Cundinamarca);2000
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Valledupar, Mercabastos;2000
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Villavicencio, CAV;1984
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca;Yopal (Casanare);2004
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Barranquilla, Barranquillita;2012
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Barranquilla, Granabastos;2003
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Bogotá, D.C., Corabastos;2089
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca);2629
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Cali, Cavasa;1749
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Cali, Santa Helena;1564
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Chiquinquirá (Boyacá);1808
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Duitama (Boyacá);1417
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Ibagué, Plaza La 21;2078
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Neiva, Surabastos;1767
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;San Gil (Santander);2131
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Socorro (Santander);2167
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Sogamoso (Boyacá);1782
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tunja, Complejo de Servicios del Sur;1691
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Barranquilla, Barranquillita;1949
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Barranquilla, Granabastos;1955
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Cartagena, Bazurto;1391
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Cúcuta, Cenabastos;1611
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Pamplona (Norte de Santander);1344
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Valledupar, Mercabastos;2014
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;La Unión (Nariño);1675
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Palmira (Valle del Cauca);1473
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Pasto, El Potrerillo;1221
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Popayán, Plaza de mercado del barrio Bolívar;1543
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Cavasa;1670
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Santa Helena;1726
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Palmira (Valle del Cauca);1606
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla puerro;Bogotá, D.C., Corabastos;1378
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla puerro;Cúcuta, Cenabastos;3997
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla puerro;Medellín, Central Mayorista de Antioquia;2000
1/01/2019;VERDURAS Y HORTALIZAS;Cebolla puerro;Pamplona (Norte de Santander);3425
1/01/2019;VERDURAS Y HORTALIZAS;Cebollín chino;Barranquilla, Barranquillita;4015
1/01/2019;VERDURAS Y HORTALIZAS;Cebollín chino;Cartagena, Bazurto;6013
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Armenia, Mercar;714
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Armenia, Retiro;651
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Barranquilla, Barranquillita;1109
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Bogotá, D.C., Corabastos;1152
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Bucaramanga, Centroabastos;1135
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca);799
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cali, Cavasa;759
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cali, Santa Helena;766
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cartagena, Bazurto;653
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cartago (Valle del Cauca);1038
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Chiquinquirá (Boyacá);917
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cúcuta, Cenabastos;1059
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Duitama (Boyacá);921
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Ibagué, Plaza La 21;669
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Ipiales (Nariño), Ipiales somos todos;1009
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Manizales, Centro Galerías;694
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Marinilla (Antioquia);729
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Medellín, Central Mayorista de Antioquia;827
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;"Medellín, Plaza Minorista ""José María Villa""";847
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Neiva, Surabastos;669
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Pamplona (Norte de Santander);718
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Pasto, El Potrerillo;625
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Peñol (Antioquia);721
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Popayán, Plaza de mercado del barrio Bolívar;367
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Rionegro (Antioquia);943
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;San Gil (Santander);1322
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;San Vicente (Antioquia);699
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Santa Marta (Magdalena);1309
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Sincelejo, Nuevo Mercado;887
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Socorro (Santander);1306
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Sogamoso (Boyacá);990
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Sonsón (Antioquia);553
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Tunja, Complejo de Servicios del Sur;860
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Ubaté (Cundinamarca);1025
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Valledupar, Mercabastos;1078
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Villavicencio, CAV;1222
1/01/2019;VERDURAS Y HORTALIZAS;Chócolo mazorca;Yopal (Casanare);1625
1/01/2019;VERDURAS Y HORTALIZAS;Cidra;Bogotá, D.C., Corabastos;559
1/01/2019;VERDURAS Y HORTALIZAS;Cidra;Marinilla (Antioquia);273
1/01/2019;VERDURAS Y HORTALIZAS;Cidra;Medellín, Central Mayorista de Antioquia;462
1/01/2019;VERDURAS Y HORTALIZAS;Cidra;Peñol (Antioquia);308
1/01/2019;VERDURAS Y HORTALIZAS;Cidra;San Vicente (Antioquia);251
1/01/2019;VERDURAS Y HORTALIZAS;Cidra;Villavicencio, CAV;1043
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Arauca (Arauca);5713
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Armenia, Mercar;1800
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Barranquilla, Barranquillita;4240
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Bogotá, D.C., Corabastos;1782
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Bucaramanga, Centroabastos;7156
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca);1660
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Cali, Cavasa;1396
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Cali, Santa Helena;1061
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Cartagena, Bazurto;3217
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Cartago (Valle del Cauca);2115
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Chiquinquirá (Boyacá);3042
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Cúcuta, Cenabastos;4265
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Duitama (Boyacá);3281
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Florencia (Caquetá);3600
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Ibagué, Plaza La 21;1669
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Ipiales (Nariño), Ipiales somos todos;1775
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;La Ceja (Antioquia);2000
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Manizales, Centro Galerías;3226
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Marinilla (Antioquia);883
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Medellín, Central Mayorista de Antioquia;1120
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;"Medellín, Plaza Minorista ""José María Villa""";1278
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Montería, Mercado del Sur;3080
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Neiva, Surabastos;3762
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Palmira (Valle del Cauca);1305
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Pamplona (Norte de Santander);1833
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Pasto, El Potrerillo;5038
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Pereira, La 41;921
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Pereira, Mercasa;719
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Popayán, Plaza de mercado del barrio Bolívar;1758
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Rionegro (Antioquia);1845
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;San Gil (Santander);4233
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Santa Marta (Magdalena);2667
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Sincelejo, Nuevo Mercado;2917
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Socorro (Santander);4222
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Sogamoso (Boyacá);4324
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Tuluá (Valle del Cauca);1546
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Tunja, Complejo de Servicios del Sur;2958
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Ubaté (Cundinamarca);1750
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercabastos;1813
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercado Nuevo;1813
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Villavicencio, CAV;2502
1/01/2019;VERDURAS Y HORTALIZAS;Cilantro;Yopal (Casanare);5250
1/01/2019;VERDURAS Y HORTALIZAS;Coles;Barranquilla, Barranquillita;1588
1/01/2019;VERDURAS Y HORTALIZAS;Coles;Bogotá, D.C., Corabastos;2089
1/01/2019;VERDURAS Y HORTALIZAS;Coles;Medellín, Central Mayorista de Antioquia;1000
1/01/2019;VERDURAS Y HORTALIZAS;Coles;"Medellín, Plaza Minorista ""José María Villa""";1035
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Armenia, Mercar;2308
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Barranquillita;6350
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Granabastos;5966
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Bogotá, D.C., Corabastos;2000
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Bucaramanga, Centroabastos;4250
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Cali, Cavasa;1788
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Cali, Santa Helena;2174
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Cartagena, Bazurto;5654
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Cartago (Valle del Cauca);2160
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Chiquinquirá (Boyacá);1510
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Cúcuta, Cenabastos;4196
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Duitama (Boyacá);1800
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Ipiales (Nariño), Ipiales somos todos;1392
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Manizales, Centro Galerías;2917
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Marinilla (Antioquia);1326
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Medellín, Central Mayorista de Antioquia;1873
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Neiva, Surabastos;2395
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Palmira (Valle del Cauca);1881
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Pamplona (Norte de Santander);2313
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Pasto, El Potrerillo;1183
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Pereira, La 41;2250
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Pereira, Mercasa;2498
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Popayán, Plaza de mercado del barrio Bolívar;1462
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Sogamoso (Boyacá);1583
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Tunja, Complejo de Servicios del Sur;2033
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Túquerres (Nariño);1511
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Ubaté (Cundinamarca);800
1/01/2019;VERDURAS Y HORTALIZAS;Coliflor;Villavicencio, CAV;2044
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Armenia, Mercar;2788
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Barranquillita;6735
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Granabastos;5869
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Bogotá, D.C., Corabastos;1794
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Bucaramanga, Centroabastos;2781
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Cartagena, Bazurto;5654
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Chiquinquirá (Boyacá);1797
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyacá);2014
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Ibagué, Plaza La 21;2603
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Ipiales (Nariño), Ipiales somos todos;1434
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Manizales, Centro Galerías;3389
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Medellín, Central Mayorista de Antioquia;1869
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;"Medellín, Plaza Minorista ""José María Villa""";1563
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Neiva, Surabastos;2627
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Pamplona (Norte de Santander);2000
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Pasto, El Potrerillo;1955
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Sogamoso (Boyacá);3504
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Tunja, Complejo de Servicios del Sur;2170
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Ubaté (Cundinamarca);1588
1/01/2019;VERDURAS Y HORTALIZAS;Espinaca;Villavicencio, CAV;1866
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde bolo;Cúcuta, Cenabastos;2400
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde bolo;Pamplona (Norte de Santander);1753
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Bogotá, D.C., Corabastos;2376
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Cali, Cavasa;2022
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Cali, Santa Helena;2007
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Chiquinquirá (Boyacá);1790
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Duitama (Boyacá);1892
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Carmen de Viboral (Antioquia);1619
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Santuario (Antioquia);1711
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Ceja (Antioquia);1860
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Unión (Nariño);1967
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Marinilla (Antioquia);1663
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Medellín, Central Mayorista de Antioquia;1657
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;"Medellín, Plaza Minorista ""José María Villa""";1931
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Pasto, El Potrerillo;1730
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Peñol (Antioquia);1668
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Popayán, Plaza de mercado del barrio Bolívar;1859
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Rionegro (Antioquia);1868
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;San Vicente (Antioquia);1589
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Sogamoso (Boyacá);2054
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Sonsón (Antioquia);1306
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tuluá (Valle del Cauca);2208
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tunja, Complejo de Servicios del Sur;1800
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Villavicencio, CAV;2308
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Yopal (Casanare);2799
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Arauca (Arauca);2683
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Armenia, Mercar;2253
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Barranquilla, Barranquillita;5560
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Barranquilla, Granabastos;4942
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Bucaramanga, Centroabastos;2069
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca);3000
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Cartago (Valle del Cauca);2688
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Chiquinquirá (Boyacá);1433
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Cúcuta, Cenabastos;1713
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ibagué, Plaza La 21;1838
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ipiales (Nariño), Ipiales somos todos;1328
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;La Unión (Nariño);1888
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Manizales, Centro Galerías;2472
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Montería, Mercado del Sur;2727
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Neiva, Surabastos;2241
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pamplona (Norte de Santander);1376
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pereira, La 41;2228
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pereira, Mercasa;2318
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;San Gil (Santander);2207
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Sincelejo, Nuevo Mercado;2614
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Socorro (Santander);2116
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Tunja, Complejo de Servicios del Sur;1286
1/01/2019;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ubaté (Cundinamarca);2375
1/01/2019;VERDURAS Y HORTALIZAS;Haba verde;Bogotá, D.C., Corabastos;2126
1/01/2019;VERDURAS Y HORTALIZAS;Haba verde;Chiquinquirá (Boyacá);1808
1/01/2019;VERDURAS Y HORTALIZAS;Haba verde;Cúcuta, Cenabastos;1233
1/01/2019;VERDURAS Y HORTALIZAS;Haba verde;Duitama (Boyacá);1358
1/01/2019;VERDURAS Y HORTALIZAS;Haba verde;Ipiales (Nariño), Ipiales somos todos;1589
1/01/2019;VERDURAS Y HORTALIZAS;Haba verde;La Unión (Nariño);720
1/01/2019;VERDURAS Y HORTALIZAS;Haba verde;Pamplona (Norte de Santander);1099
1/01/2019;VERDURAS Y HORTALIZAS;Haba verde;Sogamoso (Boyacá);1444
1/01/2019;VERDURAS Y HORTALIZAS;Haba verde;Túquerres (Nariño);1714
1/01/2019;VERDURAS Y HORTALIZAS;Haba verde;Ubaté (Cundinamarca);1438
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Arauca (Arauca);1557
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Armenia, Mercar;2448
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Barranquillita;1974
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Granabastos;1988
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Bogotá, D.C., Corabastos;1654
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Bucaramanga, Centroabastos;1535
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);2533
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Cali, Cavasa;2503
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Cali, Santa Helena;2425
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Cartagena, Bazurto;1763
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Cartago (Valle del Cauca);2397
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Chiquinquirá (Boyacá);1958
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Cúcuta, Cenabastos;1623
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Duitama (Boyacá);1938
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;El Santuario (Antioquia);1579
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Florencia (Caquetá);1912
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Ibagué, Plaza La 21;1310
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Ipiales (Nariño), Ipiales somos todos;3444
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;La Ceja (Antioquia);1727
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Manizales, Centro Galerías;2041
1/01/2019;VERDURAS Y HORTALIZAS;Habichuela;Marinilla (Antioquia);1547
