Fecha;Grupo;Producto;Fuente;Precio
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Medellín, Central Mayorista de Antioquia;1997
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Montería, Mercado del Sur;1880
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja ocañera;Barranquilla, Barranquillita;1520
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja ocañera;Barranquilla, Granabastos;1694
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja ocañera;Cartagena, Bazurto;1734
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja ocañera;Cúcuta, Cenabastos;3125
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja ocañera;Montería, Mercado del Sur;1400
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja ocañera;Santa Marta (Magdalena);2204
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja ocañera;Sincelejo, Nuevo Mercado;1779
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja ocañera;Valledupar, Mercabastos;1622
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja ocañera;Valledupar, Mercado Nuevo;1626
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Barranquilla, Barranquillita;1993
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Barranquilla, Granabastos;2027
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Cartagena, Bazurto;1859
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Sincelejo, Nuevo Mercado;2120
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Valledupar, Mercabastos;2230
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Arauca (Arauca);1373
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Armenia, Mercar;1942
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Bucaramanga, Centroabastos;1016
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Cartago (Valle del Cauca);1533
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Florencia (Caquetá);1127
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Ipiales (Nariño), Ipiales somos todos;1404
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;La Ceja (Antioquia);1678
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Manizales, Centro Galerías;1650
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Medellín, Central Mayorista de Antioquia;2245
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;"Medellín, Plaza Minorista ""José María Villa""";2084
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Montería, Mercado del Sur;1777
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, La 41;1067
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, Mercasa;1049
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Rionegro (Antioquia);1446
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Santa Marta (Magdalena);1234
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Sincelejo, Nuevo Mercado;751
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Sonsón (Antioquia);991
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Ubaté (Cundinamarca);792
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Valledupar, Mercabastos;1141
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Villavicencio, CAV;1015
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca;Yopal (Casanare);1033
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Barranquilla, Barranquillita;1092
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Bogotá, D.C., Corabastos;1153
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Bucaramanga, Centroabastos;1010
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca);1856
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Cali, Cavasa;956
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Cali, Santa Helena;967
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Chiquinquirá (Boyacá);1021
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Duitama (Boyacá);833
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Ibagué, Plaza La 21;1101
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Neiva, Surabastos;1069
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;San Gil (Santander);1462
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Sogamoso (Boyacá);774
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tuluá (Valle del Cauca);1326
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tunja, Complejo de Servicios del Sur;839
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Barranquilla, Barranquillita;1061
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Barranquilla, Granabastos;1296
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Cartagena, Bazurto;1435
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Cúcuta, Cenabastos;926
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Pamplona (Norte de Santander);931
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Valledupar, Mercabastos;1135
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;La Unión (Nariño);872
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Palmira (Valle del Cauca);803
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Pasto, El Potrerillo;625
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Popayán, Plaza de mercado del barrio Bolívar;898
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Cavasa;816
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Santa Helena;993
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Palmira (Valle del Cauca);852
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla puerro;Bogotá, D.C., Corabastos;1096
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla puerro;Cúcuta, Cenabastos;2552
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla puerro;Medellín, Central Mayorista de Antioquia;2287
1/01/2018;VERDURAS Y HORTALIZAS;Cebolla puerro;Pamplona (Norte de Santander);2156
1/01/2018;VERDURAS Y HORTALIZAS;Cebollín chino;Barranquilla, Barranquillita;2213
1/01/2018;VERDURAS Y HORTALIZAS;Cebollín chino;Cartagena, Bazurto;6000
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Armenia, Mercar;792
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Armenia, Retiro;689
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Barranquilla, Barranquillita;800
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Bogotá, D.C., Corabastos;823
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Bucaramanga, Centroabastos;985
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca);804
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cali, Cavasa;719
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cali, Santa Helena;706
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cartagena, Bazurto;647
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cartago (Valle del Cauca);1025
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Chiquinquirá (Boyacá);775
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cúcuta, Cenabastos;859
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Duitama (Boyacá);853
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Ibagué, Plaza La 21;558
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Ipiales (Nariño), Ipiales somos todos;626
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Manizales, Centro Galerías;727
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Marinilla (Antioquia);683
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Medellín, Central Mayorista de Antioquia;783
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;"Medellín, Plaza Minorista ""José María Villa""";694
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Neiva, Surabastos;691
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Pamplona (Norte de Santander);563
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Pasto, El Potrerillo;514
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Peñol (Antioquia);690
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Popayán, Plaza de mercado del barrio Bolívar;568
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Rionegro (Antioquia);941
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;San Gil (Santander);1187
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;San Vicente (Antioquia);743
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Santa Marta (Magdalena);1067
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Sincelejo, Nuevo Mercado;672
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Socorro (Santander);1153
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Sogamoso (Boyacá);814
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Sonsón (Antioquia);531
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Tunja, Complejo de Servicios del Sur;753
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Ubaté (Cundinamarca);850
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Valledupar, Mercabastos;955
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Villavicencio, CAV;1024
1/01/2018;VERDURAS Y HORTALIZAS;Chócolo mazorca;Yopal (Casanare);1984
1/01/2018;VERDURAS Y HORTALIZAS;Cidra;Bogotá, D.C., Corabastos;858
1/01/2018;VERDURAS Y HORTALIZAS;Cidra;Marinilla (Antioquia);368
1/01/2018;VERDURAS Y HORTALIZAS;Cidra;Medellín, Central Mayorista de Antioquia;715
1/01/2018;VERDURAS Y HORTALIZAS;Cidra;Peñol (Antioquia);398
1/01/2018;VERDURAS Y HORTALIZAS;Cidra;San Vicente (Antioquia);271
1/01/2018;VERDURAS Y HORTALIZAS;Cidra;Villavicencio, CAV;1356
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Arauca (Arauca);6000
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Armenia, Mercar;2133
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Barranquilla, Barranquillita;3710
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Bogotá, D.C., Corabastos;2192
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Bucaramanga, Centroabastos;9586
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca);2167
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Cali, Cavasa;1328
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Cali, Santa Helena;1290
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Cartagena, Bazurto;3692
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Cartago (Valle del Cauca);2102
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Chiquinquirá (Boyacá);3125
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Cúcuta, Cenabastos;5383
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Duitama (Boyacá);3260
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Florencia (Caquetá);4038
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Ibagué, Plaza La 21;2073
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Ipiales (Nariño), Ipiales somos todos;1547
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;La Ceja (Antioquia);2448
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Manizales, Centro Galerías;4000
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Marinilla (Antioquia);904
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Medellín, Central Mayorista de Antioquia;1882
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;"Medellín, Plaza Minorista ""José María Villa""";1302
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Montería, Mercado del Sur;4010
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Neiva, Surabastos;5317
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Palmira (Valle del Cauca);1347
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Pamplona (Norte de Santander);2625
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Pasto, El Potrerillo;5406
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Pereira, La 41;1815
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Pereira, Mercasa;1365
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Popayán, Plaza de mercado del barrio Bolívar;2079
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Rionegro (Antioquia);1705
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;San Gil (Santander);4144
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Santa Marta (Magdalena);2667
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Sincelejo, Nuevo Mercado;3692
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Sogamoso (Boyacá);3646
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Tuluá (Valle del Cauca);1500
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Tunja, Complejo de Servicios del Sur;2165
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Ubaté (Cundinamarca);2875
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercabastos;2429
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercado Nuevo;2423
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Villavicencio, CAV;3115
1/01/2018;VERDURAS Y HORTALIZAS;Cilantro;Yopal (Casanare);5250
1/01/2018;VERDURAS Y HORTALIZAS;Coles;Barranquilla, Barranquillita;1995
1/01/2018;VERDURAS Y HORTALIZAS;Coles;Bogotá, D.C., Corabastos;1531
1/01/2018;VERDURAS Y HORTALIZAS;Coles;Medellín, Central Mayorista de Antioquia;1247
1/01/2018;VERDURAS Y HORTALIZAS;Coles;"Medellín, Plaza Minorista ""José María Villa""";984
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Armenia, Mercar;1568
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Barranquillita;6043
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Granabastos;5251
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Bogotá, D.C., Corabastos;782
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Bucaramanga, Centroabastos;3529
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Cali, Cavasa;1380
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Cali, Santa Helena;2481
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Cartagena, Bazurto;5100
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Cartago (Valle del Cauca);1646
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Chiquinquirá (Boyacá);1275
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Cúcuta, Cenabastos;3125
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Duitama (Boyacá);1142
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Ipiales (Nariño), Ipiales somos todos;689
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Manizales, Centro Galerías;2259
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Marinilla (Antioquia);1275
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Medellín, Central Mayorista de Antioquia;2271
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Neiva, Surabastos;1911
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Palmira (Valle del Cauca);1359
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Pamplona (Norte de Santander);1875
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Pasto, El Potrerillo;1385
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Pereira, La 41;1778
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Pereira, Mercasa;1833
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Popayán, Plaza de mercado del barrio Bolívar;1210
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Sogamoso (Boyacá);1231
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Tunja, Complejo de Servicios del Sur;1219
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Túquerres (Nariño);877
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Ubaté (Cundinamarca);1125
1/01/2018;VERDURAS Y HORTALIZAS;Coliflor;Villavicencio, CAV;1591
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Armenia, Mercar;3309
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Barranquillita;6628
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Granabastos;4974
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Bogotá, D.C., Corabastos;1399
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Bucaramanga, Centroabastos;3250
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Cartagena, Bazurto;5100
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Chiquinquirá (Boyacá);1953
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyacá);1667
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Ibagué, Plaza La 21;2500
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Ipiales (Nariño), Ipiales somos todos;1000
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Manizales, Centro Galerías;3250
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Medellín, Central Mayorista de Antioquia;1640
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;"Medellín, Plaza Minorista ""José María Villa""";1187
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Neiva, Surabastos;2461
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Pamplona (Norte de Santander);2000
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Pasto, El Potrerillo;1531
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Sogamoso (Boyacá);2611
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Tunja, Complejo de Servicios del Sur;1658
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Ubaté (Cundinamarca);1618
1/01/2018;VERDURAS Y HORTALIZAS;Espinaca;Villavicencio, CAV;1751
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde bolo;Cúcuta, Cenabastos;2290
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde bolo;Pamplona (Norte de Santander);1964
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Bogotá, D.C., Corabastos;2570
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Cali, Cavasa;2080
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Cali, Santa Helena;2252
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Chiquinquirá (Boyacá);1981
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Duitama (Boyacá);1975
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Carmen de Viboral (Antioquia);1845
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Santuario (Antioquia);2133
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Ceja (Antioquia);2236
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Unión (Nariño);2058
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Marinilla (Antioquia);2051
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Medellín, Central Mayorista de Antioquia;2161
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;"Medellín, Plaza Minorista ""José María Villa""";2338
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Pasto, El Potrerillo;1978
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Peñol (Antioquia);2126
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Popayán, Plaza de mercado del barrio Bolívar;1982
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Rionegro (Antioquia);2172
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;San Vicente (Antioquia);1915
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Sogamoso (Boyacá);2089
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Sonsón (Antioquia);1750
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tuluá (Valle del Cauca);2243
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tunja, Complejo de Servicios del Sur;1870
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Villavicencio, CAV;2229
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Yopal (Casanare);3010
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Arauca (Arauca);2756
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Armenia, Mercar;2158
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Barranquilla, Barranquillita;4961
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Barranquilla, Granabastos;3820
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Bucaramanga, Centroabastos;2251
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca);2575
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Cartago (Valle del Cauca);2746
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Chiquinquirá (Boyacá);1444
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Cúcuta, Cenabastos;1698
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ibagué, Plaza La 21;1906
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ipiales (Nariño), Ipiales somos todos;1706
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;La Unión (Nariño);1400
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Manizales, Centro Galerías;2665
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Montería, Mercado del Sur;2931
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Neiva, Surabastos;2320
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pamplona (Norte de Santander);1245
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pereira, La 41;2385
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pereira, Mercasa;2526
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;San Gil (Santander);1922
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Sincelejo, Nuevo Mercado;2687
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Socorro (Santander);1950
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Tunja, Complejo de Servicios del Sur;1365
1/01/2018;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ubaté (Cundinamarca);1667
1/01/2018;VERDURAS Y HORTALIZAS;Haba verde;Bogotá, D.C., Corabastos;1650
1/01/2018;VERDURAS Y HORTALIZAS;Haba verde;Chiquinquirá (Boyacá);986
1/01/2018;VERDURAS Y HORTALIZAS;Haba verde;Cúcuta, Cenabastos;978
1/01/2018;VERDURAS Y HORTALIZAS;Haba verde;Duitama (Boyacá);1070
1/01/2018;VERDURAS Y HORTALIZAS;Haba verde;Ipiales (Nariño), Ipiales somos todos;684
1/01/2018;VERDURAS Y HORTALIZAS;Haba verde;La Unión (Nariño);353
1/01/2018;VERDURAS Y HORTALIZAS;Haba verde;Pamplona (Norte de Santander);747
1/01/2018;VERDURAS Y HORTALIZAS;Haba verde;Sogamoso (Boyacá);807
1/01/2018;VERDURAS Y HORTALIZAS;Haba verde;Tunja, Complejo de Servicios del Sur;854
1/01/2018;VERDURAS Y HORTALIZAS;Haba verde;Ubaté (Cundinamarca);1125
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Arauca (Arauca);2509
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Armenia, Mercar;1969
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Barranquillita;2307
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Granabastos;2201
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Bogotá, D.C., Corabastos;2459
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Bucaramanga, Centroabastos;1839
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);2167
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Cali, Cavasa;1956
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Cali, Santa Helena;1904
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Cartagena, Bazurto;2172
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Cartago (Valle del Cauca);2323
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Chiquinquirá (Boyacá);1888
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Cúcuta, Cenabastos;2028
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Duitama (Boyacá);2304
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;El Santuario (Antioquia);1186
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Florencia (Caquetá);2610
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Ibagué, Plaza La 21;2094
1/01/2018;VERDURAS Y HORTALIZAS;Habichuela;Ipiales (Nariño), Ipiales somos todos;2854
