Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Medell¡n, Central Mayorista de Antioquia;2477
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2600
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Monter¡a, Mercado del Sur;2582
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla cabezona roja oca¤era;Bucaramanga, Centroabastos;2088
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Barranquilla, Granabastos;2626
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Monter¡a, Mercado del Sur;1886
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Sincelejo, Nuevo Mercado;2511
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Valledupar, Mercabastos;2560
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Arauca (Arauca);1688
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Armenia, Mercar;1996
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Bucaramanga, Centroabastos;1233
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Cartago (Valle del Cauca);1792
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Florencia (Caquet );1502
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Ipiales (Nari¤o), Ipiales somos todos;3188
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;La Ceja (Antioquia);1252
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Manizales, Centro Galer¡as;1716
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Medell¡n, Central Mayorista de Antioquia;2367
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2583
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Monter¡a, Mercado del Sur;1731
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, La 41;1417
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, Mercasa;1510
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Rionegro (Antioquia);1940
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Sincelejo, Nuevo Mercado;888
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Sons¢n (Antioquia);1080
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;T£querres (Nari¤o);2525
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Villavicencio, CAV;1377
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca;Yopal (Casanare);1492
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Bogot , D.C., Corabastos;1550
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca);2877
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Cali, Cavasa;1261
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Cali, Santa Elena;1078
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Chiquinquir  (Boyac );1429
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Duitama (Boyac ), Mercaplaza;792
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Ibagu‚, Plaza La 21;1566
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Neiva, Surabastos;1192
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;San Gil (Santander);2030
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Santa Marta (Magdalena);1517
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Socorro (Santander);2069
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tibasosa (Boyac ), Coomproriente;1244
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tunja, Complejo de Servicios del Sur;1301
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Valledupar, Mercabastos;1474
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Berl¡n;Barranquilla, Barranquillita;1595
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Berl¡n;Barranquilla, Granabastos;1472
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Berl¡n;Cartagena, Bazurto;1941
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Berl¡n;C£cuta, Cenabastos;1483
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Berl¡n;Pamplona (Norte de Santander);1406
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Berl¡n;Valledupar, Mercabastos;1537
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;La Uni¢n (Nari¤o);1722
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Palmira (Valle del Cauca);1120
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Pasto, El Potrerillo;1516
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Popay n, Plaza de mercado del barrio Bol¡var;1654
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Cavasa;1377
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Santa Elena;1130
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Palmira (Valle del Cauca);1258
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla puerro;Bogot , D.C., Corabastos;2700
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla puerro;C£cuta, Cenabastos;5427
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla puerro;Medell¡n, Central Mayorista de Antioquia;3025
1/01/2022;VERDURAS Y HORTALIZAS;Cebolla puerro;Pamplona (Norte de Santander);3750
1/01/2022;VERDURAS Y HORTALIZAS;Ceboll¡n chino;Barranquilla, Barranquillita;7659
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Armenia, Mercar;869
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Armenia, Retiro;875
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Barranquilla, Barranquillita;1308
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Bogot , D.C., Corabastos;1667
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Bucaramanga, Centroabastos;1075
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Buenaventura (Valle del Cauca);1267
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Cali, Cavasa;1033
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Cali, Santa Elena;1114
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Cartagena, Bazurto;1241
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Cartago (Valle del Cauca);1155
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Chiquinquir  (Boyac );1093
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;C£cuta, Cenabastos;1366
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Duitama (Boyac ), Mercaplaza;1103
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Ibagu‚, Plaza La 21;1157
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Ipiales (Nari¤o), Ipiales somos todos;721
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Manizales, Centro Galer¡as;1133
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Marinilla (Antioquia);1091
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Medell¡n, Central Mayorista de Antioquia;1438
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1250
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Monter¡a, Mercado del Sur;886
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Neiva, Surabastos;1065
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Pamplona (Norte de Santander);999
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Pasto, El Potrerillo;1019
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Pe¤ol (Antioquia);1056
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Popay n, Plaza de mercado del barrio Bol¡var;646
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;San Gil (Santander);2178
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;San Vicente (Antioquia);1069
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Santa Marta (Magdalena);1600
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Sincelejo, Nuevo Mercado;1268
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Sons¢n (Antioquia);1081
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Tibasosa (Boyac ), Coomproriente;1568
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Tunja, Complejo de Servicios del Sur;1335
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Valledupar, Mercabastos;1332
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Villavicencio, CAV;1842
1/01/2022;VERDURAS Y HORTALIZAS;Ch¢colo mazorca;Yopal (Casanare);2350
1/01/2022;VERDURAS Y HORTALIZAS;Cidra;Bogot , D.C., Corabastos;839
1/01/2022;VERDURAS Y HORTALIZAS;Cidra;Medell¡n, Central Mayorista de Antioquia;659
1/01/2022;VERDURAS Y HORTALIZAS;Cidra;San Vicente (Antioquia);250
1/01/2022;VERDURAS Y HORTALIZAS;Cidra;Villavicencio, CAV;1230
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Arauca (Arauca);8323
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Armenia, Mercar;3156
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Barranquilla, Barranquillita;6569
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Bogot , D.C., Corabastos;4453
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Bucaramanga, Centroabastos;6155
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca);2990
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Cali, Cavasa;2258
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Cali, Santa Elena;1805
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Cartagena, Bazurto;6096
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Cartago (Valle del Cauca);3875
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Chiquinquir  (Boyac );6750
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;C£cuta, Cenabastos;5208
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Duitama (Boyac ), Mercaplaza;4292
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Florencia (Caquet );5208
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Ibagu‚, Plaza La 21;3792
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Ipiales (Nari¤o), Ipiales somos todos;2241
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;La Ceja (Antioquia);3115
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Manizales, Centro Galer¡as;6000
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Marinilla (Antioquia);1106
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Medell¡n, Central Mayorista de Antioquia;1657
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1833
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Monter¡a, Mercado del Sur;4615
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Neiva, Surabastos;8250
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Palmira (Valle del Cauca);2164
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Pamplona (Norte de Santander);4403
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Pasto, El Potrerillo;6538
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Pereira, La 41;2875
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Pereira, Mercasa;2438
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Popay n, Plaza de mercado del barrio Bol¡var;2875
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Rionegro (Antioquia);1752
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;San Gil (Santander);5170
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Santa Marta (Magdalena);5333
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Sincelejo, Nuevo Mercado;3179
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Tibasosa (Boyac ), Coomproriente;4589
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Tulu  (Valle del Cauca);6000
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Tunja, Complejo de Servicios del Sur;4980
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercabastos;3181
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercado Nuevo;3188
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Villavicencio, CAV;5563
1/01/2022;VERDURAS Y HORTALIZAS;Cilantro;Yopal (Casanare);7150
1/01/2022;VERDURAS Y HORTALIZAS;Coles;Barranquilla, Barranquillita;5028
1/01/2022;VERDURAS Y HORTALIZAS;Coles;Bogot , D.C., Corabastos;2271
1/01/2022;VERDURAS Y HORTALIZAS;Coles;Medell¡n, Central Mayorista de Antioquia;1925
1/01/2022;VERDURAS Y HORTALIZAS;Coles;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";1200
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Armenia, Mercar;2003
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Barranquillita;7844
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Granabastos;6544
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Bogot , D.C., Corabastos;2330
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Bucaramanga, Centroabastos;3764
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Cali, Santa Elena;2654
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Cartagena, Bazurto;5857
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Cartago (Valle del Cauca);2460
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Chiquinquir  (Boyac );1708
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;C£cuta, Cenabastos;4573
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Duitama (Boyac ), Mercaplaza;2108
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Ipiales (Nari¤o), Ipiales somos todos;1903
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Manizales, Centro Galer¡as;3141
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Marinilla (Antioquia);1900
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Medell¡n, Central Mayorista de Antioquia;3158
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2865
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Neiva, Surabastos;2179
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Palmira (Valle del Cauca);2229
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Pamplona (Norte de Santander);2617
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Pasto, El Potrerillo;1837
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Pereira, La 41;2503
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Pereira, Mercasa;2674
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Tibasosa (Boyac ), Coomproriente;2117
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Tunja, Complejo de Servicios del Sur;2827
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;T£querres (Nari¤o);1693
1/01/2022;VERDURAS Y HORTALIZAS;Coliflor;Villavicencio, CAV;2336
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Armenia, Mercar;3046
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Barranquillita;8450
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Granabastos;6370
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Bogot , D.C., Corabastos;2031
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Bucaramanga, Centroabastos;3745
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Cartagena, Bazurto;6125
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Chiquinquir  (Boyac );1740
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;C£cuta, Cenabastos;6063
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyac ), Mercaplaza;2611
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Ibagu‚, Plaza La 21;2866
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Ipiales (Nari¤o), Ipiales somos todos;1702
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Manizales, Centro Galer¡as;3917
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Medell¡n, Central Mayorista de Antioquia;1603
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";2896
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Neiva, Surabastos;2865
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Pamplona (Norte de Santander);2625
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Pasto, El Potrerillo;3490
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Tibasosa (Boyac ), Coomproriente;4815
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Tunja, Complejo de Servicios del Sur;2821
1/01/2022;VERDURAS Y HORTALIZAS;Espinaca;Villavicencio, CAV;2785
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde bolo;C£cuta, Cenabastos;3542
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde bolo;Pamplona (Norte de Santander);3119
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Bogot , D.C., Corabastos;4382
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Cali, Cavasa;3350
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Cali, Santa Elena;3692
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Chiquinquir  (Boyac );2708
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Duitama (Boyac ), Mercaplaza;2992
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;El Carmen de Viboral (Antioquia);2950
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;El Santuario (Antioquia);3306
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;La Ceja (Antioquia);3733
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;La Uni¢n (Nari¤o);3250
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Marinilla (Antioquia);3183
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Medell¡n, Central Mayorista de Antioquia;3269
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";3906
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Pasto, El Potrerillo;3037
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Pe¤ol (Antioquia);3302
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Popay n, Plaza de mercado del barrio Bol¡var;3598
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Rionegro (Antioquia);3578
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;San Vicente (Antioquia);3075
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Sons¢n (Antioquia);2750
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Tibasosa (Boyac ), Coomproriente;3014
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Tulu  (Valle del Cauca);4139
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Tunja, Complejo de Servicios del Sur;3172
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Villavicencio, CAV;3892
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde cargamanto;Yopal (Casanare);3612
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Arauca (Arauca);4130
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Armenia, Mercar;3473
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Barranquilla, Barranquillita;7164
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Barranquilla, Granabastos;6554
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Bucaramanga, Centroabastos;3355
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Cartago (Valle del Cauca);4327
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Ibagu‚, Plaza La 21;2892
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;La Uni¢n (Nari¤o);3250
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Manizales, Centro Galer¡as;3820
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Monter¡a, Mercado del Sur;4288
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Neiva, Surabastos;3540
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Pamplona (Norte de Santander);2409
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Pereira, La 41;4010
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Pereira, Mercasa;3698
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;San Gil (Santander);3770
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Sincelejo, Nuevo Mercado;4318
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Socorro (Santander);3153
1/01/2022;VERDURAS Y HORTALIZAS;Fr¡jol verde en vaina;Tunja, Complejo de Servicios del Sur;1759
1/01/2022;VERDURAS Y HORTALIZAS;Haba verde;Bogot , D.C., Corabastos;2000
1/01/2022;VERDURAS Y HORTALIZAS;Haba verde;Chiquinquir  (Boyac );1667
1/01/2022;VERDURAS Y HORTALIZAS;Haba verde;Duitama (Boyac ), Mercaplaza;1325
1/01/2022;VERDURAS Y HORTALIZAS;Haba verde;Ipiales (Nari¤o), Ipiales somos todos;647
1/01/2022;VERDURAS Y HORTALIZAS;Haba verde;La Uni¢n (Nari¤o);981
1/01/2022;VERDURAS Y HORTALIZAS;Haba verde;Pamplona (Norte de Santander);1214
1/01/2022;VERDURAS Y HORTALIZAS;Haba verde;Tibasosa (Boyac ), Coomproriente;1504
1/01/2022;VERDURAS Y HORTALIZAS;Haba verde;Tunja, Complejo de Servicios del Sur;1531
1/01/2022;VERDURAS Y HORTALIZAS;Haba verde;T£querres (Nari¤o);1040
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Arauca (Arauca);4388
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Armenia, Mercar;4282
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Barranquillita;3889
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Granabastos;3733
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Bogot , D.C., Corabastos;3554
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Bucaramanga, Centroabastos;3174
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);5197
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Cali, Cavasa;4263
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Cali, Santa Elena;3813
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Cartagena, Bazurto;3587
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Cartago (Valle del Cauca);4432
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Chiquinquir  (Boyac );3950
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;C£cuta, Cenabastos;3302
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Duitama (Boyac ), Mercaplaza;4238
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;El Santuario (Antioquia);3231
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Florencia (Caquet );3510
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Ibagu‚, Plaza La 21;3359
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;La Ceja (Antioquia);3596
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Manizales, Centro Galer¡as;3003
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Marinilla (Antioquia);2998
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Medell¡n, Central Mayorista de Antioquia;3319
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;"Medell¡n, Plaza Minorista ""Jos‚ Mar¡a Villa""";4084
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Monter¡a, Mercado del Sur;3773
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Neiva, Surabastos;3361
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Palmira (Valle del Cauca);4569
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Pamplona (Norte de Santander);3076
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Pasto, El Potrerillo;4308
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Pereira, La 41;4380
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Pereira, Mercasa;4063
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Popay n, Plaza de mercado del barrio Bol¡var;4794
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Rionegro (Antioquia);3524
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Santa Marta (Magdalena);3771
1/01/2022;VERDURAS Y HORTALIZAS;Habichuela;Sincelejo, Nuevo Mercado;4103
