Fecha;Grupo;Producto;Mercado;Precio_promedio_por_kilogramo
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Cartagena, Bazurto;1707
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Montería, Mercado del Sur;1192
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Sincelejo, Nuevo Mercado;1740
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Valledupar, Mercabastos;1916
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Arauca (Arauca);1920
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Armenia, Mercar;1788
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Bucaramanga, Centroabastos;1628
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Cartago (Valle del Cauca);1613
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Florencia (Caquetá);1660
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Ipiales (Nariño), Ipiales somos todos;2420
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;La Ceja (Antioquia);1292
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Manizales, Centro Galerías;1415
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Medellín, Central Mayorista de Antioquia;2409
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;"Medellín, Plaza Minorista ""José María Villa""";2324
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Montería, Mercado del Sur;1891
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, La 41;1183
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Pereira, Mercasa;1141
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Rionegro (Antioquia);1264
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Sincelejo, Nuevo Mercado;978
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Sonsón (Antioquia);1157
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Túquerres (Nariño);2302
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Villavicencio, CAV;1827
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca;Yopal (Casanare);1667
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Bogotá, D.C., Corabastos;1887
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca);2681
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Cali, Cavasa;1781
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Cali, Santa Elena;1454
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Chiquinquirá (Boyacá);1628
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Duitama (Boyacá);1333
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Ibagué, Plaza La 21;1496
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Neiva, Surabastos;1495
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;San Gil (Santander);2235
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Santa Marta (Magdalena);1921
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Socorro (Santander);2261
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Sogamoso (Boyacá);1576
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tunja, Complejo de Servicios del Sur;1463
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Valledupar, Mercabastos;1856
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Barranquilla, Barranquillita;1926
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Barranquilla, Granabastos;1896
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Cartagena, Bazurto;2159
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Cúcuta, Cenabastos;1737
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Pamplona (Norte de Santander);1191
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Berlín;Valledupar, Mercabastos;1892
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;La Unión (Nariño);1274
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Palmira (Valle del Cauca);1353
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Pasto, El Potrerillo;1182
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca pastusa;Popayán, Plaza de mercado del barrio Bolívar;1267
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Cavasa;1903
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Santa Elena;1681
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Palmira (Valle del Cauca);1554
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla puerro;Bogotá, D.C., Corabastos;2293
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla puerro;Cúcuta, Cenabastos;3544
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla puerro;Medellín, Central Mayorista de Antioquia;2654
1/01/2021;VERDURAS Y HORTALIZAS;Cebolla puerro;Pamplona (Norte de Santander);2750
1/01/2021;VERDURAS Y HORTALIZAS;Cebollín chino;Barranquilla, Barranquillita;6608
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Armenia, Mercar;744
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Armenia, Retiro;719
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Barranquilla, Barranquillita;923
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Bogotá, D.C., Corabastos;1098
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Bucaramanga, Centroabastos;960
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca);991
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cali, Cavasa;862
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cali, Santa Elena;964
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cartagena, Bazurto;740
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cartago (Valle del Cauca);1192
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Chiquinquirá (Boyacá);990
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Cúcuta, Cenabastos;1064
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Duitama (Boyacá);796
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Ibagué, Plaza La 21;788
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Ipiales (Nariño), Ipiales somos todos;813
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Manizales, Centro Galerías;763
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Marinilla (Antioquia);710
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Medellín, Central Mayorista de Antioquia;1019
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;"Medellín, Plaza Minorista ""José María Villa""";975
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Montería, Mercado del Sur;662
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Neiva, Surabastos;808
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Pamplona (Norte de Santander);878
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Pasto, El Potrerillo;1113
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Peñol (Antioquia);720
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Popayán, Plaza de mercado del barrio Bolívar;514
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Rionegro (Antioquia);881
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;San Gil (Santander);1464
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;San Vicente (Antioquia);789
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Santa Marta (Magdalena);1000
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Sincelejo, Nuevo Mercado;813
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Socorro (Santander);1489
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Sogamoso (Boyacá);1054
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Sonsón (Antioquia);555
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Tunja, Complejo de Servicios del Sur;866
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Valledupar, Mercabastos;1018
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Villavicencio, CAV;1222
1/01/2021;VERDURAS Y HORTALIZAS;Chócolo mazorca;Yopal (Casanare);1638
1/01/2021;VERDURAS Y HORTALIZAS;Cidra;Bogotá, D.C., Corabastos;861
1/01/2021;VERDURAS Y HORTALIZAS;Cidra;Marinilla (Antioquia);362
1/01/2021;VERDURAS Y HORTALIZAS;Cidra;Medellín, Central Mayorista de Antioquia;738
1/01/2021;VERDURAS Y HORTALIZAS;Cidra;Peñol (Antioquia);385
1/01/2021;VERDURAS Y HORTALIZAS;Cidra;San Vicente (Antioquia);316
1/01/2021;VERDURAS Y HORTALIZAS;Cidra;Villavicencio, CAV;1160
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Arauca (Arauca);5208
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Armenia, Mercar;2812
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Barranquilla, Barranquillita;7603
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Bogotá, D.C., Corabastos;2549
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Bucaramanga, Centroabastos;4033
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca);2729
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Cali, Cavasa;2189
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Cali, Santa Elena;1823
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Cartagena, Bazurto;4265
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Cartago (Valle del Cauca);2677
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Chiquinquirá (Boyacá);3857
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Cúcuta, Cenabastos;4375
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Duitama (Boyacá);4693
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Florencia (Caquetá);5750
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Ibagué, Plaza La 21;2877
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Ipiales (Nariño), Ipiales somos todos;4044
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;La Ceja (Antioquia);2464
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Manizales, Centro Galerías;2233
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Marinilla (Antioquia);1465
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Medellín, Central Mayorista de Antioquia;2356
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;"Medellín, Plaza Minorista ""José María Villa""";2201
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Montería, Mercado del Sur;3417
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Neiva, Surabastos;6667
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Palmira (Valle del Cauca);1836
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Pamplona (Norte de Santander);2458
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Pasto, El Potrerillo;6510
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Pereira, La 41;2000
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Pereira, Mercasa;1972
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Popayán, Plaza de mercado del barrio Bolívar;2875
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Rionegro (Antioquia);2477
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;San Gil (Santander);4000
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Santa Marta (Magdalena);4000
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Sincelejo, Nuevo Mercado;1777
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Socorro (Santander);4000
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Sogamoso (Boyacá);3744
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Tuluá (Valle del Cauca);4667
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Tunja, Complejo de Servicios del Sur;4131
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercabastos;2021
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Valledupar, Mercado Nuevo;2021
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Villavicencio, CAV;3425
1/01/2021;VERDURAS Y HORTALIZAS;Cilantro;Yopal (Casanare);3875
1/01/2021;VERDURAS Y HORTALIZAS;Coles;Barranquilla, Barranquillita;5375
1/01/2021;VERDURAS Y HORTALIZAS;Coles;Bogotá, D.C., Corabastos;2071
1/01/2021;VERDURAS Y HORTALIZAS;Coles;Medellín, Central Mayorista de Antioquia;1581
1/01/2021;VERDURAS Y HORTALIZAS;Coles;"Medellín, Plaza Minorista ""José María Villa""";1861
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Armenia, Mercar;2075
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Barranquillita;5756
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Barranquilla, Granabastos;5504
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Bogotá, D.C., Corabastos;1248
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Bucaramanga, Centroabastos;3719
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Cali, Cavasa;2454
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Cali, Santa Elena;2104
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Cartago (Valle del Cauca);2043
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Chiquinquirá (Boyacá);1643
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Cúcuta, Cenabastos;4573
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Duitama (Boyacá);1635
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Ipiales (Nariño), Ipiales somos todos;1088
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Manizales, Centro Galerías;2683
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Marinilla (Antioquia);954
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Medellín, Central Mayorista de Antioquia;1554
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;"Medellín, Plaza Minorista ""José María Villa""";1649
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Neiva, Surabastos;2223
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Palmira (Valle del Cauca);1946
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Pamplona (Norte de Santander);2563
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Pasto, El Potrerillo;898
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Pereira, La 41;2542
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Pereira, Mercasa;2681
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Sogamoso (Boyacá);1940
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Tunja, Complejo de Servicios del Sur;2152
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Túquerres (Nariño);848
1/01/2021;VERDURAS Y HORTALIZAS;Coliflor;Villavicencio, CAV;2023
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Armenia, Mercar;3519
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Barranquillita;6244
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Barranquilla, Granabastos;4954
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Bogotá, D.C., Corabastos;1984
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Bucaramanga, Centroabastos;4000
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Chiquinquirá (Boyacá);1810
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Cúcuta, Cenabastos;8813
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyacá);2556
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Ibagué, Plaza La 21;3071
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Ipiales (Nariño), Ipiales somos todos;1394
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Manizales, Centro Galerías;3250
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Medellín, Central Mayorista de Antioquia;1484
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;"Medellín, Plaza Minorista ""José María Villa""";2153
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Neiva, Surabastos;3061
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Pamplona (Norte de Santander);3000
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Pasto, El Potrerillo;1813
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Sogamoso (Boyacá);4869
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Tunja, Complejo de Servicios del Sur;2213
1/01/2021;VERDURAS Y HORTALIZAS;Espinaca;Villavicencio, CAV;2618
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde bolo;Cúcuta, Cenabastos;3133
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde bolo;Pamplona (Norte de Santander);2321
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Bogotá, D.C., Corabastos;3295
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Cali, Cavasa;2224
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Cali, Santa Elena;2375
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Chiquinquirá (Boyacá);2257
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Duitama (Boyacá);2404
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Carmen de Viboral (Antioquia);1678
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Santuario (Antioquia);1924
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Ceja (Antioquia);1992
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Unión (Nariño);2117
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Marinilla (Antioquia);1712
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Medellín, Central Mayorista de Antioquia;1915
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;"Medellín, Plaza Minorista ""José María Villa""";1902
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Pasto, El Potrerillo;1904
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Peñol (Antioquia);1871
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Popayán, Plaza de mercado del barrio Bolívar;2163
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Rionegro (Antioquia);2091
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;San Vicente (Antioquia);1594
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Sogamoso (Boyacá);2339
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Sonsón (Antioquia);2000
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tuluá (Valle del Cauca);2659
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tunja, Complejo de Servicios del Sur;2440
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Villavicencio, CAV;2721
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Yopal (Casanare);2581
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Arauca (Arauca);2933
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Armenia, Mercar;2487
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Barranquilla, Barranquillita;5719
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Barranquilla, Granabastos;5096
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Bucaramanga, Centroabastos;2738
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca);3205
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Cartago (Valle del Cauca);3029
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Chiquinquirá (Boyacá);1773
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Cúcuta, Cenabastos;1692
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ibagué, Plaza La 21;1929
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ipiales (Nariño), Ipiales somos todos;2315
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;La Unión (Nariño);2119
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Manizales, Centro Galerías;2454
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Montería, Mercado del Sur;2758
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Neiva, Surabastos;2178
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pamplona (Norte de Santander);1470
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pereira, La 41;2821
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Pereira, Mercasa;2578
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;San Gil (Santander);2493
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Sincelejo, Nuevo Mercado;2669
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Socorro (Santander);2293
1/01/2021;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Tunja, Complejo de Servicios del Sur;1633
1/01/2021;VERDURAS Y HORTALIZAS;Haba verde;Bogotá, D.C., Corabastos;1523
1/01/2021;VERDURAS Y HORTALIZAS;Haba verde;Chiquinquirá (Boyacá);953
1/01/2021;VERDURAS Y HORTALIZAS;Haba verde;Duitama (Boyacá);975
1/01/2021;VERDURAS Y HORTALIZAS;Haba verde;Ipiales (Nariño), Ipiales somos todos;620
1/01/2021;VERDURAS Y HORTALIZAS;Haba verde;La Unión (Nariño);853
1/01/2021;VERDURAS Y HORTALIZAS;Haba verde;Pamplona (Norte de Santander);1392
1/01/2021;VERDURAS Y HORTALIZAS;Haba verde;Sogamoso (Boyacá);1008
1/01/2021;VERDURAS Y HORTALIZAS;Haba verde;Tunja, Complejo de Servicios del Sur;958
1/01/2021;VERDURAS Y HORTALIZAS;Haba verde;Túquerres (Nariño);739
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Arauca (Arauca);2795
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Armenia, Mercar;2184
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Barranquillita;4292
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Granabastos;4202
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Bogotá, D.C., Corabastos;3687
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Bucaramanga, Centroabastos;3631
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);2600
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Cali, Cavasa;2140
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Cali, Santa Elena;2000
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Cartagena, Bazurto;3856
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Cartago (Valle del Cauca);2150
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Chiquinquirá (Boyacá);3644
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Cúcuta, Cenabastos;3931
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;El Santuario (Antioquia);2348
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Florencia (Caquetá);3400
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Ibagué, Plaza La 21;3468
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;La Ceja (Antioquia);2692
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Manizales, Centro Galerías;2076
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Marinilla (Antioquia);2281
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Medellín, Central Mayorista de Antioquia;2548
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;"Medellín, Plaza Minorista ""José María Villa""";3034
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Montería, Mercado del Sur;3406
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Neiva, Surabastos;3683
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Palmira (Valle del Cauca);2116
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Pamplona (Norte de Santander);3267
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Pasto, El Potrerillo;3809
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Pereira, La 41;2043
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Pereira, Mercasa;1892
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Popayán, Plaza de mercado del barrio Bolívar;2715
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Rionegro (Antioquia);2696
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;San Gil (Santander);2985
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Santa Marta (Magdalena);4287
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Sincelejo, Nuevo Mercado;3538
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Socorro (Santander);2966
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Sogamoso (Boyacá);4295
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Tuluá (Valle del Cauca);2190
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Tunja, Complejo de Servicios del Sur;3555
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Valledupar, Mercabastos;3641
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Villavicencio, CAV;3398
1/01/2021;VERDURAS Y HORTALIZAS;Habichuela;Yopal (Casanare);3576
