Fecha;Grupo;Producto;Mercado;Precio_por_kilogramo
1/07/2020;PROCESADOS;Azúcar sulfitada;Bucaramanga, Mercados del centro;2388
1/07/2020;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca);2590
1/07/2020;PROCESADOS;Azúcar sulfitada;Cali, La Floresta;2238
1/07/2020;PROCESADOS;Azúcar sulfitada;Cali, Santa Helena;2187
1/07/2020;PROCESADOS;Azúcar sulfitada;Cali, Siloé;2215
1/07/2020;PROCESADOS;Azúcar sulfitada;Cartagena, Bazurto;2179
1/07/2020;PROCESADOS;Azúcar sulfitada;Cartago (Valle del Cauca);2178
1/07/2020;PROCESADOS;Azúcar sulfitada;Ibagué, Plaza La 21;2251
1/07/2020;PROCESADOS;Azúcar sulfitada;Manizales, Centro Galerías;2445
1/07/2020;PROCESADOS;Azúcar sulfitada;Medellín, Central Mayorista de Antioquia;2255
1/07/2020;PROCESADOS;Azúcar sulfitada;Palmira (Valle del Cauca);2258
1/07/2020;PROCESADOS;Azúcar sulfitada;Popayán, Plaza de mercado del barrio Bolívar;2317
1/07/2020;PROCESADOS;Azúcar sulfitada;Santa Marta (Magdalena);2220
1/07/2020;PROCESADOS;Azúcar sulfitada;Sincelejo, Nuevo Mercado;2156
1/07/2020;PROCESADOS;Azúcar sulfitada;Tuluá (Valle del Cauca);2252
1/07/2020;PROCESADOS;Azúcar sulfitada;Valledupar, Mercado Nuevo;2179
1/07/2020;PROCESADOS;Azúcar sulfitada;Villavicencio, CAV;2515
1/07/2020;PROCESADOS;Bocadillo veleño;Bogotá, D.C., Corabastos;261
1/07/2020;PROCESADOS;Bocadillo veleño;Bogotá, D.C., Paloquemao;273
1/07/2020;PROCESADOS;Bocadillo veleño;Cúcuta, Cenabastos;211
1/07/2020;PROCESADOS;Bocadillo veleño;Cúcuta, La Nueva Sexta;216
1/07/2020;PROCESADOS;Bocadillo veleño;Villavicencio, CAV;247
1/07/2020;PROCESADOS;Café instantáneo;Barranquilla, Barranquillita;77255
1/07/2020;PROCESADOS;Café instantáneo;Barranquilla, Granabastos;76814
1/07/2020;PROCESADOS;Café instantáneo;Bogotá, D.C., Corabastos;75301
1/07/2020;PROCESADOS;Café instantáneo;Bogotá, D.C., Plaza España;77332
1/07/2020;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca);89700
1/07/2020;PROCESADOS;Café instantáneo;Cali, La Floresta;96764
1/07/2020;PROCESADOS;Café instantáneo;Cali, Santa Helena;90632
1/07/2020;PROCESADOS;Café instantáneo;Cali, Siloé;97083
1/07/2020;PROCESADOS;Café instantáneo;Cartagena, Bazurto;74837
1/07/2020;PROCESADOS;Café instantáneo;Cartago (Valle del Cauca);77104
1/07/2020;PROCESADOS;Café instantáneo;Cúcuta, Cenabastos;75925
1/07/2020;PROCESADOS;Café instantáneo;Florencia (Caquetá);79020
1/07/2020;PROCESADOS;Café instantáneo;Medellín, Central Mayorista de Antioquia;86520
1/07/2020;PROCESADOS;Café instantáneo;"Medellín, Plaza Minorista ""José María Villa""";87255
1/07/2020;PROCESADOS;Café instantáneo;Neiva, Surabastos;71804
1/07/2020;PROCESADOS;Café instantáneo;Palmira (Valle del Cauca);94522
1/07/2020;PROCESADOS;Café instantáneo;Pamplona (Norte de Santander);70882
1/07/2020;PROCESADOS;Café instantáneo;Popayán, Plaza de mercado del barrio Bolívar;88240
1/07/2020;PROCESADOS;Café instantáneo;Santa Marta (Magdalena);83015
1/07/2020;PROCESADOS;Café instantáneo;Sincelejo, Nuevo Mercado;75400
1/07/2020;PROCESADOS;Café instantáneo;Tuluá (Valle del Cauca);87190
1/07/2020;PROCESADOS;Café instantáneo;Valledupar, Mercado Nuevo;77843
1/07/2020;PROCESADOS;Café molido;Armenia, Mercar;16133
1/07/2020;PROCESADOS;Café molido;Barranquilla, Barranquillita;16925
1/07/2020;PROCESADOS;Café molido;Barranquilla, Granabastos;16540
1/07/2020;PROCESADOS;Café molido;Bogotá, D.C., Corabastos;16240
1/07/2020;PROCESADOS;Café molido;Bogotá, D.C., Paloquemao;17244
1/07/2020;PROCESADOS;Café molido;Bogotá, D.C., Plaza España;16224
1/07/2020;PROCESADOS;Café molido;Bucaramanga, Centroabastos;16792
1/07/2020;PROCESADOS;Café molido;Bucaramanga, Mercados del centro;16808
1/07/2020;PROCESADOS;Café molido;Cali, La Floresta;16823
1/07/2020;PROCESADOS;Café molido;Cali, Santa Helena;16147
1/07/2020;PROCESADOS;Café molido;Cali, Siloé;16680
1/07/2020;PROCESADOS;Café molido;Cartagena, Bazurto;16506
1/07/2020;PROCESADOS;Café molido;Cartago (Valle del Cauca);15633
1/07/2020;PROCESADOS;Café molido;Cúcuta, Cenabastos;17000
1/07/2020;PROCESADOS;Café molido;Florencia (Caquetá);17200
1/07/2020;PROCESADOS;Café molido;Ibagué, Plaza La 21;17480
1/07/2020;PROCESADOS;Café molido;Manizales, Centro Galerías;15820
1/07/2020;PROCESADOS;Café molido;Medellín, Central Mayorista de Antioquia;20344
1/07/2020;PROCESADOS;Café molido;Montería, Mercado del Sur;19300
1/07/2020;PROCESADOS;Café molido;Neiva, Surabastos;16865
1/07/2020;PROCESADOS;Café molido;Palmira (Valle del Cauca);16237
1/07/2020;PROCESADOS;Café molido;Popayán, Plaza de mercado del barrio Bolívar;15582
1/07/2020;PROCESADOS;Café molido;Santa Marta (Magdalena);16982
1/07/2020;PROCESADOS;Café molido;Sincelejo, Nuevo Mercado;18121
1/07/2020;PROCESADOS;Café molido;Tuluá (Valle del Cauca);15659
1/07/2020;PROCESADOS;Café molido;Valledupar, Mercado Nuevo;16417
1/07/2020;PROCESADOS;Café molido;Villavicencio, CAV;15707
1/07/2020;PROCESADOS;Chocolate amargo;Armenia, Mercar;24602
1/07/2020;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca);23409
1/07/2020;PROCESADOS;Chocolate amargo;Cali, La Floresta;22933
1/07/2020;PROCESADOS;Chocolate amargo;Cali, Santa Helena;22600
1/07/2020;PROCESADOS;Chocolate amargo;Cali, Siloé;23150
1/07/2020;PROCESADOS;Chocolate amargo;Cartago (Valle del Cauca);21600
1/07/2020;PROCESADOS;Chocolate amargo;Ibagué, Plaza La 21;23110
1/07/2020;PROCESADOS;Chocolate amargo;Manizales, Centro Galerías;22940
1/07/2020;PROCESADOS;Chocolate amargo;Medellín, Central Mayorista de Antioquia;21583
1/07/2020;PROCESADOS;Chocolate amargo;"Medellín, Plaza Minorista ""José María Villa""";22600
1/07/2020;PROCESADOS;Chocolate amargo;Palmira (Valle del Cauca);22600
1/07/2020;PROCESADOS;Chocolate amargo;Popayán, Plaza de mercado del barrio Bolívar;21611
1/07/2020;PROCESADOS;Chocolate amargo;Tuluá (Valle del Cauca);21283
1/07/2020;PROCESADOS;Chocolate dulce;Barranquilla, Barranquillita;13606
1/07/2020;PROCESADOS;Chocolate dulce;Barranquilla, Granabastos;14067
1/07/2020;PROCESADOS;Chocolate dulce;Bogotá, D.C., Corabastos;10427
1/07/2020;PROCESADOS;Chocolate dulce;Bogotá, D.C., Plaza España;10780
1/07/2020;PROCESADOS;Chocolate dulce;Bucaramanga, Centroabastos;10264
1/07/2020;PROCESADOS;Chocolate dulce;Bucaramanga, Mercados del centro;10005
1/07/2020;PROCESADOS;Chocolate dulce;Cartagena, Bazurto;15039
1/07/2020;PROCESADOS;Chocolate dulce;Cúcuta, Cenabastos;11361
1/07/2020;PROCESADOS;Chocolate dulce;Cúcuta, La Nueva Sexta;11167
1/07/2020;PROCESADOS;Chocolate dulce;Florencia (Caquetá);10920
1/07/2020;PROCESADOS;Chocolate dulce;Ibagué, Plaza La 21;10745
1/07/2020;PROCESADOS;Chocolate dulce;Montería, Mercado del Sur;14175
1/07/2020;PROCESADOS;Chocolate dulce;Neiva, Surabastos;11455
1/07/2020;PROCESADOS;Chocolate dulce;Pamplona (Norte de Santander);10519
1/07/2020;PROCESADOS;Chocolate dulce;Santa Marta (Magdalena);10288
1/07/2020;PROCESADOS;Chocolate dulce;Sincelejo, Nuevo Mercado;14610
1/07/2020;PROCESADOS;Chocolate dulce;Valledupar, Mercado Nuevo;12000
1/07/2020;PROCESADOS;Chocolate dulce;Villavicencio, CAV;11205
1/07/2020;PROCESADOS;Chocolate instantáneo;Medellín, Central Mayorista de Antioquia;19719
1/07/2020;PROCESADOS;Color (bolsita);Ibagué, Plaza La 21;25400
1/07/2020;PROCESADOS;Color (bolsita);Medellín, Central Mayorista de Antioquia;18467
1/07/2020;PROCESADOS;Color (bolsita);"Medellín, Plaza Minorista ""José María Villa""";18690
1/07/2020;PROCESADOS;Color (bolsita);Neiva, Surabastos;16179
1/07/2020;PROCESADOS;Color (bolsita);Pereira, Mercasa;22688
1/07/2020;PROCESADOS;Fécula de maíz;Armenia, Mercar;19342
1/07/2020;PROCESADOS;Fécula de maíz;Barranquilla, Barranquillita;19049
1/07/2020;PROCESADOS;Fécula de maíz;Barranquilla, Granabastos;18474
1/07/2020;PROCESADOS;Fécula de maíz;Bogotá, D.C., Corabastos;16842
1/07/2020;PROCESADOS;Fécula de maíz;Bucaramanga, Centroabastos;19451
1/07/2020;PROCESADOS;Fécula de maíz;Bucaramanga, Mercados del centro;18369
1/07/2020;PROCESADOS;Fécula de maíz;Cartagena, Bazurto;18579
1/07/2020;PROCESADOS;Fécula de maíz;Cúcuta, Cenabastos;18996
1/07/2020;PROCESADOS;Fécula de maíz;Cúcuta, La Nueva Sexta;19380
1/07/2020;PROCESADOS;Fécula de maíz;Montería, Mercado del Sur;13722
1/07/2020;PROCESADOS;Fécula de maíz;Neiva, Surabastos;19178
1/07/2020;PROCESADOS;Fécula de maíz;Pasto, El Potrerillo;10197
1/07/2020;PROCESADOS;Fécula de maíz;Popayán, Plaza de mercado del barrio Bolívar;16554
1/07/2020;PROCESADOS;Fécula de maíz;Santa Marta (Magdalena);20278
1/07/2020;PROCESADOS;Fríjol enlatado;Medellín, Central Mayorista de Antioquia;10371
1/07/2020;PROCESADOS;Fríjol enlatado;"Medellín, Plaza Minorista ""José María Villa""";9950
1/07/2020;PROCESADOS;Galletas dulces redondas con crema;Barranquilla, Barranquillita;11376
1/07/2020;PROCESADOS;Galletas dulces redondas con crema;Barranquilla, Granabastos;12151
1/07/2020;PROCESADOS;Galletas dulces redondas con crema;Bogotá, D.C., Plaza España;11965
1/07/2020;PROCESADOS;Galletas dulces redondas con crema;Bucaramanga, Centroabastos;13235
1/07/2020;PROCESADOS;Galletas dulces redondas con crema;Bucaramanga, Mercados del centro;12731
1/07/2020;PROCESADOS;Galletas dulces redondas con crema;Cartagena, Bazurto;11849
1/07/2020;PROCESADOS;Galletas dulces redondas con crema;Cúcuta, Cenabastos;12570
1/07/2020;PROCESADOS;Galletas dulces redondas con crema;Cúcuta, La Nueva Sexta;12421
1/07/2020;PROCESADOS;Galletas dulces redondas con crema;Ibagué, Plaza La 21;12071
1/07/2020;PROCESADOS;Galletas dulces redondas con crema;Pamplona (Norte de Santander);12269
1/07/2020;PROCESADOS;Galletas dulces redondas con crema;Santa Marta (Magdalena);9931
1/07/2020;PROCESADOS;Galletas dulces redondas con crema;Sincelejo, Nuevo Mercado;11747
1/07/2020;PROCESADOS;Galletas saladas;Armenia, Mercar;11422
1/07/2020;PROCESADOS;Galletas saladas;Barranquilla, Barranquillita;7907
1/07/2020;PROCESADOS;Galletas saladas;Barranquilla, Granabastos;9608
1/07/2020;PROCESADOS;Galletas saladas;Bogotá, D.C., Corabastos;10165
1/07/2020;PROCESADOS;Galletas saladas;Bogotá, D.C., Paloquemao;12428
1/07/2020;PROCESADOS;Galletas saladas;Bogotá, D.C., Plaza España;10822
1/07/2020;PROCESADOS;Galletas saladas;Bucaramanga, Centroabastos;11358
1/07/2020;PROCESADOS;Galletas saladas;Bucaramanga, Mercados del centro;11113
1/07/2020;PROCESADOS;Galletas saladas;Buenaventura (Valle del Cauca);10199
1/07/2020;PROCESADOS;Galletas saladas;Cali, La Floresta;11979
1/07/2020;PROCESADOS;Galletas saladas;Cali, Santa Helena;11127
1/07/2020;PROCESADOS;Galletas saladas;Cali, Siloé;11962
1/07/2020;PROCESADOS;Galletas saladas;Cartagena, Bazurto;7915
1/07/2020;PROCESADOS;Galletas saladas;Cartago (Valle del Cauca);10858
1/07/2020;PROCESADOS;Galletas saladas;Cúcuta, Cenabastos;10727
1/07/2020;PROCESADOS;Galletas saladas;Cúcuta, La Nueva Sexta;7942
1/07/2020;PROCESADOS;Galletas saladas;Florencia (Caquetá);10972
1/07/2020;PROCESADOS;Galletas saladas;Ibagué, Plaza La 21;10305
1/07/2020;PROCESADOS;Galletas saladas;Manizales, Centro Galerías;11074
1/07/2020;PROCESADOS;Galletas saladas;Medellín, Central Mayorista de Antioquia;9267
1/07/2020;PROCESADOS;Galletas saladas;"Medellín, Plaza Minorista ""José María Villa""";10139
1/07/2020;PROCESADOS;Galletas saladas;Montería, Mercado del Sur;7691
1/07/2020;PROCESADOS;Galletas saladas;Neiva, Surabastos;10901
1/07/2020;PROCESADOS;Galletas saladas;Palmira (Valle del Cauca);12030
1/07/2020;PROCESADOS;Galletas saladas;Pamplona (Norte de Santander);10804
1/07/2020;PROCESADOS;Galletas saladas;Pasto, El Potrerillo;9641
1/07/2020;PROCESADOS;Galletas saladas;Pereira, Mercasa;9194
1/07/2020;PROCESADOS;Galletas saladas;Popayán, Plaza de mercado del barrio Bolívar;10528
1/07/2020;PROCESADOS;Galletas saladas;Santa Marta (Magdalena);11444
1/07/2020;PROCESADOS;Galletas saladas;Sincelejo, Nuevo Mercado;7917
1/07/2020;PROCESADOS;Galletas saladas;Tuluá (Valle del Cauca);10613
1/07/2020;PROCESADOS;Galletas saladas;Valledupar, Mercado Nuevo;9457
1/07/2020;PROCESADOS;Galletas saladas;Villavicencio, CAV;8201
1/07/2020;PROCESADOS;Gelatina;Barranquilla, Barranquillita;24078
1/07/2020;PROCESADOS;Gelatina;Barranquilla, Granabastos;22299
1/07/2020;PROCESADOS;Gelatina;Bogotá, D.C., Corabastos;22710
1/07/2020;PROCESADOS;Gelatina;Bogotá, D.C., Plaza España;23422
1/07/2020;PROCESADOS;Gelatina;Bucaramanga, Centroabastos;22535
1/07/2020;PROCESADOS;Gelatina;Bucaramanga, Mercados del centro;23503
1/07/2020;PROCESADOS;Gelatina;Buenaventura (Valle del Cauca);22976
1/07/2020;PROCESADOS;Gelatina;Cali, La Floresta;25347
1/07/2020;PROCESADOS;Gelatina;Cali, Santa Helena;25000
1/07/2020;PROCESADOS;Gelatina;Cali, Siloé;25521
1/07/2020;PROCESADOS;Gelatina;Cartagena, Bazurto;23854
1/07/2020;PROCESADOS;Gelatina;Cartago (Valle del Cauca);21814
1/07/2020;PROCESADOS;Gelatina;Cúcuta, Cenabastos;22361
1/07/2020;PROCESADOS;Gelatina;Cúcuta, La Nueva Sexta;21910
1/07/2020;PROCESADOS;Gelatina;Ibagué, Plaza La 21;22903
1/07/2020;PROCESADOS;Gelatina;Manizales, Centro Galerías;23715
1/07/2020;PROCESADOS;Gelatina;Medellín, Central Mayorista de Antioquia;21393
1/07/2020;PROCESADOS;Gelatina;Neiva, Surabastos;24057
1/07/2020;PROCESADOS;Gelatina;Palmira (Valle del Cauca);25270
1/07/2020;PROCESADOS;Gelatina;Pamplona (Norte de Santander);22465
1/07/2020;PROCESADOS;Gelatina;Pasto, El Potrerillo;21163
1/07/2020;PROCESADOS;Gelatina;Pereira, Mercasa;22906
1/07/2020;PROCESADOS;Gelatina;Popayán, Plaza de mercado del barrio Bolívar;24531
1/07/2020;PROCESADOS;Gelatina;Santa Marta (Magdalena);24479
1/07/2020;PROCESADOS;Gelatina;Tuluá (Valle del Cauca);21007
1/07/2020;PROCESADOS;Gelatina;Valledupar, Mercado Nuevo;22674
1/07/2020;PROCESADOS;Harina de trigo;Armenia, Mercar;1965
1/07/2020;PROCESADOS;Harina de trigo;Barranquilla, Barranquillita;1563
1/07/2020;PROCESADOS;Harina de trigo;Barranquilla, Granabastos;1562
1/07/2020;PROCESADOS;Harina de trigo;Bogotá, D.C., Corabastos;1882
1/07/2020;PROCESADOS;Harina de trigo;Bogotá, D.C., Paloquemao;1979
1/07/2020;PROCESADOS;Harina de trigo;Bogotá, D.C., Plaza España;1882
1/07/2020;PROCESADOS;Harina de trigo;Bucaramanga, Centroabastos;2587
1/07/2020;PROCESADOS;Harina de trigo;Bucaramanga, Mercados del centro;2632
1/07/2020;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca);2259
1/07/2020;PROCESADOS;Harina de trigo;Cali, La Floresta;3157
1/07/2020;PROCESADOS;Harina de trigo;Cali, Santa Helena;3147
1/07/2020;PROCESADOS;Harina de trigo;Cali, Siloé;3120
1/07/2020;PROCESADOS;Harina de trigo;Cartagena, Bazurto;1880
1/07/2020;PROCESADOS;Harina de trigo;Cartago (Valle del Cauca);2480
1/07/2020;PROCESADOS;Harina de trigo;Cúcuta, Cenabastos;2183
1/07/2020;PROCESADOS;Harina de trigo;Cúcuta, La Nueva Sexta;2123
1/07/2020;PROCESADOS;Harina de trigo;Florencia (Caquetá);2680
1/07/2020;PROCESADOS;Harina de trigo;Manizales, Centro Galerías;2494
1/07/2020;PROCESADOS;Harina de trigo;Medellín, Central Mayorista de Antioquia;3117
1/07/2020;PROCESADOS;Harina de trigo;"Medellín, Plaza Minorista ""José María Villa""";3160
1/07/2020;PROCESADOS;Harina de trigo;Montería, Mercado del Sur;2124
1/07/2020;PROCESADOS;Harina de trigo;Neiva, Surabastos;2218
1/07/2020;PROCESADOS;Harina de trigo;Palmira (Valle del Cauca);3340
1/07/2020;PROCESADOS;Harina de trigo;Pamplona (Norte de Santander);2160
1/07/2020;PROCESADOS;Harina de trigo;Pasto, El Potrerillo;1975
1/07/2020;PROCESADOS;Harina de trigo;Pereira, Mercasa;2924
1/07/2020;PROCESADOS;Harina de trigo;Popayán, Plaza de mercado del barrio Bolívar;2197
1/07/2020;PROCESADOS;Harina de trigo;Santa Marta (Magdalena);1820
1/07/2020;PROCESADOS;Harina de trigo;Sincelejo, Nuevo Mercado;1720
1/07/2020;PROCESADOS;Harina de trigo;Tuluá (Valle del Cauca);2333
1/07/2020;PROCESADOS;Harina de trigo;Valledupar, Mercado Nuevo;2167
1/07/2020;PROCESADOS;Harina de trigo;Villavicencio, CAV;2120
1/07/2020;PROCESADOS;Harina precocida de maíz;Arauca (Arauca);4667
1/07/2020;PROCESADOS;Harina precocida de maíz;Armenia, Mercar;2883
1/07/2020;PROCESADOS;Harina precocida de maíz;Barranquilla, Barranquillita;2623
1/07/2020;PROCESADOS;Harina precocida de maíz;Barranquilla, Granabastos;2435
1/07/2020;PROCESADOS;Harina precocida de maíz;Bogotá, D.C., Corabastos;3162
1/07/2020;PROCESADOS;Harina precocida de maíz;Bogotá, D.C., Paloquemao;3604
1/07/2020;PROCESADOS;Harina precocida de maíz;Bogotá, D.C., Plaza España;3433
1/07/2020;PROCESADOS;Harina precocida de maíz;Bucaramanga, Centroabastos;2778
1/07/2020;PROCESADOS;Harina precocida de maíz;Bucaramanga, Mercados del centro;2784
1/07/2020;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca);3229
1/07/2020;PROCESADOS;Harina precocida de maíz;Cali, La Floresta;3399
1/07/2020;PROCESADOS;Harina precocida de maíz;Cali, Santa Helena;3427
1/07/2020;PROCESADOS;Harina precocida de maíz;Cali, Siloé;3167
1/07/2020;PROCESADOS;Harina precocida de maíz;Cartagena, Bazurto;3469
1/07/2020;PROCESADOS;Harina precocida de maíz;Cartago (Valle del Cauca);3232
1/07/2020;PROCESADOS;Harina precocida de maíz;Cúcuta, Cenabastos;2527
1/07/2020;PROCESADOS;Harina precocida de maíz;Cúcuta, La Nueva Sexta;2513
1/07/2020;PROCESADOS;Harina precocida de maíz;Ibagué, Plaza La 21;2768
1/07/2020;PROCESADOS;Harina precocida de maíz;Manizales, Centro Galerías;3421
1/07/2020;PROCESADOS;Harina precocida de maíz;Montería, Mercado del Sur;3381
1/07/2020;PROCESADOS;Harina precocida de maíz;Neiva, Surabastos;2815
1/07/2020;PROCESADOS;Harina precocida de maíz;Palmira (Valle del Cauca);3798
1/07/2020;PROCESADOS;Harina precocida de maíz;Pamplona (Norte de Santander);2547
1/07/2020;PROCESADOS;Harina precocida de maíz;Pasto, El Potrerillo;2844
1/07/2020;PROCESADOS;Harina precocida de maíz;Pereira, Mercasa;3273
1/07/2020;PROCESADOS;Harina precocida de maíz;Popayán, Plaza de mercado del barrio Bolívar;2384
1/07/2020;PROCESADOS;Harina precocida de maíz;Santa Marta (Magdalena);2625
1/07/2020;PROCESADOS;Harina precocida de maíz;Sincelejo, Nuevo Mercado;3435
1/07/2020;PROCESADOS;Harina precocida de maíz;Tuluá (Valle del Cauca);3213
1/07/2020;PROCESADOS;Harina precocida de maíz;Valledupar, Mercado Nuevo;2422
1/07/2020;PROCESADOS;Harina precocida de maíz;Villavicencio, CAV;2891
1/07/2020;PROCESADOS;Jugo de frutas;Barranquilla, Barranquillita;6144
1/07/2020;PROCESADOS;Jugo de frutas;Barranquilla, Granabastos;5557
1/07/2020;PROCESADOS;Jugo de frutas;Bucaramanga, Centroabastos;6068
1/07/2020;PROCESADOS;Jugo de frutas;Bucaramanga, Mercados del centro;6105
1/07/2020;PROCESADOS;Jugo de frutas;Cartagena, Bazurto;6110
1/07/2020;PROCESADOS;Jugo de frutas;Santa Marta (Magdalena);5891
1/07/2020;PROCESADOS;Jugo de frutas;Sincelejo, Nuevo Mercado;5869
1/07/2020;PROCESADOS;Jugo de frutas;Valledupar, Mercado Nuevo;5819
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Armenia, Mercar;28889
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Barranquilla, Barranquillita;24500
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Barranquilla, Granabastos;24728
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Bogotá, D.C., Corabastos;29361
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Bogotá, D.C., Paloquemao;32556
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Bogotá, D.C., Plaza España;30217
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca);24838
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Cali, La Floresta;24630
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Cali, Santa Helena;24444
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Cali, Siloé;25208
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Cartagena, Bazurto;24032
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Cartago (Valle del Cauca);25347
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Ibagué, Plaza La 21;23967
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Medellín, Central Mayorista de Antioquia;24806
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);"Medellín, Plaza Minorista ""José María Villa""";24889
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Montería, Mercado del Sur;23889
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Palmira (Valle del Cauca);24149
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Pasto, El Potrerillo;24389
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Popayán, Plaza de mercado del barrio Bolívar;23704
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Santa Marta (Magdalena);24861
1/07/2020;PROCESADOS;Jugo instantáneo (sobre);Sincelejo, Nuevo Mercado;23829
